"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulation","gene_name.x","ENTREZID","gene_locus","ALL_1_1","ALL_1_2","ALL_1_3","ALL_1_4","ALL_2_1","ALL_2_2","ALL_2_3","ALL_2_4"
"2465","ENSG00000140299",38.910380589307,0.214159765506943,0.514859317125915,0.415957832330667,0.677440859585811,0.999606199905259,"up","BNIP2","663","15:59659146-59690009",53.875,29.769327,44.606857,18.834387,44.691349,65.734337,19.784174,34.308514
"2466","ENSG00000140319",28.7647768965911,0.196871899560977,0.588388012573157,0.334595361146143,0.737930344683878,0.999606199905259,"up","SRP14","6727","15:40030166-40039534",37.925076,27.868061,30.410101,15.122284,21.457401,17.865425,19.441101,54.716755
"2467","ENSG00000140350",21.5141842869463,-0.0438210679102267,0.499515845679886,-0.0877270827126259,0.930093593712808,0.999606199905259,"down","ANP32A","8125","15:68777564-68820897",22.328749,28.062515,11.260448,34.956482,21.358515,22.92952,28.345165,9.138985
"2468","ENSG00000140365",12.6833121411686,-0.500805997847886,0.586119978651105,-0.854442803673813,0.392859687891154,0.999606199905259,"down","COMMD4","54939","15:75335891-75343344",23.92277,18.143967,8.06306,14.384315,21.028961,8.424922,4.680902,8.012127
"2469","ENSG00000140367",18.6849050323374,0.20338023973347,0.618333084529822,0.328916962106466,0.742218453113121,0.999606199905259,"up","UBE2Q2","92912","15:75818287-75901078",22.955002,22.991175,16.78459,9.745713,12.541663,19.210886,6.980172,35.592533
"2470","ENSG00000140374",23.2360095049625,-0.498481788499675,0.498855399461374,-0.999251063610613,0.317673084947181,0.999606199905259,"down","ETFA","2108","15:76215353-76311472",23.103319,52.994789,13.701919,30.685667,31.33279,21.843836,9.252923,14.884753
"2471","ENSG00000140379",76.9056938642645,-0.199023251445566,0.941323079742578,-0.211429269852804,0.832552318906349,0.999606199905259,"down","BCL2A1","597","15:79960892-79971196",183.673935,37.035942,96.871132,7.751582,179.182556,9.965134,54.17902,44.380913
"2472","ENSG00000140391",11.9623620598558,0.281352597062969,0.568309176648392,0.495069600533723,0.620550991427205,0.999606199905259,"up","TSPAN3","10099","15:77039015-77083984",17.200911,12.957,8.317819,7.997014,21.670732,12.282925,5.225497,13.47191
"2473","ENSG00000140395",17.2018086207766,-0.36008653462299,0.541753441522792,-0.66466866109948,0.506262442571417,0.999606199905259,"down","WDR61","80349","15:78277835-78299703",21.977058,30.875277,13.732677,16.896383,30.46307,14.997472,5.149499,10.656754
"2474","ENSG00000140396",10.9365772244744,0.362057627771353,0.559023719608687,0.647660582318029,0.517204504244156,0.999606199905259,"up","NCOA2","10499","8:70109782-70404618",7.821825,9.355118,9.389333,14.833993,9.151154,12.490244,17.965899,7.475511
"2475","ENSG00000140398",58.9891548169345,-1.7018894179017,1.02024692610981,-1.66811521245252,0.0952928578716962,0.999606199905259,"down","NEIL1","79661","15:75346955-75362447",116.836693,4.021919,182.801376,47.456093,8.194493,7.102312,57.689507,22.607584
"2476","ENSG00000140400",59.0442567881963,0.452149846062139,0.551750874729031,0.819481883529759,0.412511533974719,0.999606199905259,"up","MAN2C1","4123","15:75347369-75368612",38.707832,50.604969,44.070099,82.196114,35.660236,30.253786,105.142342,72.951675
"2477","ENSG00000140450",11.6966666105014,-0.0280018156210315,0.865300321463787,-0.0323608057531542,0.974184318583546,0.999606199905259,"down","ARRDC4","91947","15:97960703-97973833",8.93114,6.407351,25.613125,6.122279,3.791778,30.788406,5.186569,5.952375
"2478","ENSG00000140455",36.513553096756,-0.382828066104039,0.422243750326108,-0.90665182328542,0.364590947513087,0.999606199905259,"down","USP3","9960","15:63504511-63594640",35.760998,42.856052,62.87463,29.359365,33.035797,30.971123,25.377529,31.502052
"2479","ENSG00000140497",12.0519522264481,0.336168939284745,0.474170539629211,0.708962095257163,0.478347999351013,0.999606199905259,"up","SCAMP2","10066","15:74843730-74873365",6.677021,12.74114,11.490165,14.909547,15.845058,12.562186,8.767043,13.679185
"2480","ENSG00000140521",27.0483183160339,-0.756901879077484,0.510449814705387,-1.48281350540668,0.138123966836748,0.999606199905259,"down","POLG","5428","15:89305198-89334861",33.065666,22.257753,35.941952,53.110813,13.85403,14.141369,30.350182,16.013391
"2481","ENSG00000140525",16.9079092345922,-0.610270633324792,0.668145518105314,-0.913379820395054,0.361042814979287,0.999606199905259,"down","FANCI","55215","15:89243949-89317261",13.865705,30.687698,9.405966,37.629955,24.959936,14.61901,12.472167,1.648792
"2482","ENSG00000140526",12.00779423618,0.0992184090455938,0.507039764601346,0.19568171171664,0.844859299608622,0.999606199905259,"up","ABHD2","11057","15:89087459-89202355",13.152982,8.540586,13.5929,13.021699,17.996958,15.143277,6.174994,10.348328
"2483","ENSG00000140575",57.319408686874,0.0502563599294195,0.504533081527655,0.0996096425971719,0.920654238217828,0.999606199905259,"up","IQGAP1","8826","15:90388242-90502239",44.958805,114.228867,34.516743,55.404949,93.866936,78.528023,19.872425,43.073666
"2484","ENSG00000140632",15.8885007027933,0.0091476569294555,0.559485424714589,0.0163501255356598,0.98695506848004,0.999606199905259,"up","GLYR1","84656","16:4803203-4847288",16.000229,15.270698,15.567248,19.94009,9.119172,11.142307,27.291119,11.271292
"2485","ENSG00000140688",12.129436750422,0.0949748485655968,0.591561956382365,0.160549284045251,0.872448402038087,0.999606199905259,"up","C16orf58","64755","16:31489471-31509309",8.318625,17.170275,8.750571,17.053631,10.195861,6.044586,19.829645,10.086123
"2486","ENSG00000140694",15.9081512764149,0.367099889134209,0.442849069454039,0.828950345513391,0.40713250520147,0.999606199905259,"up","PARN","5073","16:14435700-14632728",10.429126,20.465279,10.067142,20.574327,19.998325,21.557064,10.635056,16.956583
"2487","ENSG00000140740",54.4840384249596,-0.152919935914074,0.429742040352845,-0.355841229283776,0.721959470796186,0.999606199905259,"down","UQCRC2","7385","16:21952660-21983660",70.899498,76.324219,56.148491,39.967781,83.842339,57.125454,22.067963,42.879665
"2488","ENSG00000140750",17.6411315228978,0.0737349350598242,0.51994345106936,0.141813373950907,0.887227419953891,0.999606199905259,"up","ARHGAP17","55114","16:24919389-25015666",9.777053,22.041252,10.915868,32.771805,10.59376,19.799967,19.850471,16.715502
"2489","ENSG00000140829",9.95024930434698,0.456224736064971,0.749552186846542,0.608663071192368,0.542747789418819,0.999606199905259,"up","DHX38","9785","16:72093613-72112912",5.74404,6.723323,8.074019,15.033273,4.991353,5.990429,23.619337,5.904121
"2490","ENSG00000140848",19.4694091008949,-0.676393407286562,0.677593274939382,-0.998229221426485,0.318168219748447,0.999606199905259,"down","CPNE2","221184","16:57092583-57148369",26.346575,11.793373,5.547904,62.759396,15.572896,12.415919,15.27749,13.829166
"2491","ENSG00000140853",57.2428388968272,0.198499042818696,0.754183746234904,0.263197190087507,0.792398596462551,0.999606199905259,"up","NLRC5","84166","16:56989485-57083531",43.775669,28.380606,17.161787,150.956345,37.864376,38.041573,118.673782,26.456171
"2492","ENSG00000140931",30.3788712465007,0.21708657666365,0.642450369073952,0.337904042263319,0.735435501268667,0.999606199905259,"up","CMTM3","123920","16:66603874-66613892",11.098822,48.685093,27.549412,34.709801,29.293394,28.467579,7.981553,58.879017
"2493","ENSG00000140937",9.70058433680437,5.33660770373898,1.58737598935305,3.36190526978676,0.000774066741107272,0.16579102200443,"up","CDH11","1009","16:64943753-65126112",0.005385,0.072177,0.734468,1.219401,4.332127,53.18647,18.049883,0.003574
"2494","ENSG00000140941",40.6890906320822,0.211723579959065,0.736094157552899,0.28763111048582,0.773629128054511,0.999606199905259,"up","MAP1LC3B","81631","16:87383921-87404779",27.988701,28.422815,82.880066,9.895295,26.515707,20.842611,46.93903,62.953148
"2495","ENSG00000140943",25.8854110606603,0.583814509593522,0.574984110490179,1.01535764022386,0.309935377479275,0.999606199905259,"up","MBTPS1","8720","16:84053761-84116942",20.883335,20.551546,17.042898,30.068958,16.05022,25.676489,55.837334,14.977669
"2496","ENSG00000140968",59.8658791563871,2.0877458530661,0.564973944129929,3.69529581807754,0.000219630922407847,0.0862417421988147,"up","IRF8","3394","16:85899162-85922606",9.86765,9.726089,24.933136,54.369854,91.426361,89.452896,109.082489,77.229897
"2497","ENSG00000140983",23.0622001759749,0.283906869554835,0.603539055182126,0.470403476158079,0.638066781099902,0.999606199905259,"up","RHOT2","89941","16:668105-674174",18.971636,18.43145,23.190434,28.235136,18.154087,8.476104,42.877277,22.050127
"2498","ENSG00000140988",852.289015958187,-0.418032941126127,0.485426797903723,-0.861165767797265,0.389146750917217,0.999606199905259,"down","RPS2","6187","16:1962058-1964841",1207.346313,1119.625,1280.376465,410.013123,1071.111816,682.612671,353.445587,760.765747
"2499","ENSG00000140990",63.9696037243921,-0.228784947750346,0.446220849467155,-0.512716848671559,0.608149402130194,0.999606199905259,"down","NDUFB10","4716","16:1930661-1964628",74.379707,71.915184,97.584831,41.112156,75.624001,51.748734,31.852749,67.668358
"2500","ENSG00000140992",9.99531560225647,-0.226297995914466,0.582622134284924,-0.388412974031979,0.697710444555599,0.999606199905259,"down","PDPK1","5170","16:2537979-2646107",11.311436,10.679183,8.739405,15.16322,6.084569,7.366269,15.12914,6.355028
"2501","ENSG00000141002",33.504261646588,0.807978368129219,0.675554410764902,1.1960226374873,0.231687725190149,0.999606199905259,"up","TCF25","22980","16:89873104-89913627",24.430195,23.728706,22.729963,33.029491,18.840715,15.627868,91.027397,23.837521
"2502","ENSG00000141026",15.5632971770861,-0.292553590549767,0.721196994298001,-0.405650041337919,0.684999754820077,0.999606199905259,"down","MED9","55090","17:17476994-17493221",11.810128,6.929322,13.169497,42.847755,9.450899,6.150456,12.980598,22.578381
"2503","ENSG00000141027",35.4148380709319,-0.254124818064229,0.369965496852159,-0.686887886104092,0.492153381239136,0.999606199905259,"down","NCOR1","9611","17:16029157-16234065",33.329712,57.488472,27.314693,51.205139,25.745817,32.320477,36.272099,27.571222
"2504","ENSG00000141030",60.9409754505375,-0.259369566773221,0.52266566442759,-0.496243745143038,0.619722450690611,0.999606199905259,"down","COPS3","8533","17:17246616-17281273",97.799736,48.488876,92.965263,30.282145,59.573959,40.892231,45.287529,63.831558
"2505","ENSG00000141127",14.5244599699748,-0.46991112739638,0.567184998627319,-0.828497101534141,0.407389035737339,0.999606199905259,"down","PRPSAP2","5636","17:18840085-18931287",13.340991,38.684952,8.88273,13.90139,13.624119,16.903633,7.153284,10.365192
"2506","ENSG00000141232",15.2946531838748,0.729607816853553,0.563210462620538,1.29544435921661,0.195166983909481,0.999606199905259,"up","TOB1","10140","17:50862223-50867978",15.419509,8.72008,18.427898,4.642293,26.529154,16.807444,12.721052,16.820147
"2507","ENSG00000141258",13.990667995451,0.464175445477639,0.701642123703402,0.66155584135632,0.508255915838137,0.999606199905259,"up","SGSM2","9905","17:2337498-2381058",10.700944,7.574491,8.024491,23.622948,8.320511,8.223413,30.926247,10.533862
"2508","ENSG00000141279",42.6172950631136,0.0588192179231725,0.354271134632892,0.166028818532232,0.868134271001465,0.999606199905259,"up","NPEPPS","9520","17:47522942-47623276",40.610863,47.306099,42.745827,47.275921,39.369434,62.05027,41.538662,25.429968
"2509","ENSG00000141298",32.3948555664577,-0.594255091548672,0.586140795571921,-1.01384359532394,0.310657389316215,0.999606199905259,"down","SSH2","85464","17:29625938-29930276",19.66276,19.156839,42.464016,88.285225,20.264172,27.558096,15.939505,33.82951
"2510","ENSG00000141367",58.1104126032299,-0.412602088029368,0.378448973863604,-1.09024496437946,0.275605251285307,0.999606199905259,"down","CLTC","1213","17:59619689-59696956",51.827499,56.312351,97.464531,72.191811,47.894371,62.551323,42.346558,39.170479
"2511","ENSG00000141376",11.4548416712286,0.378576681342036,0.529164525542823,0.71542339493315,0.474347460667772,0.999606199905259,"up","BCAS3","54828","17:60677453-61392838",8.14864,13.750693,5.494258,16.584307,10.122345,17.915512,10.451821,11.62277
"2512","ENSG00000141380",24.183409094255,-0.335484885687798,0.428832546322554,-0.782321417916487,0.434025702795926,0.999606199905259,"down","AC091021.1","6760","18:26016253-26091217",23.784107,24.362732,32.674156,32.671055,20.455502,23.625055,10.566263,26.532463
"2513","ENSG00000141385",16.0124729368412,-0.0273936612921737,0.424695528166388,-0.0645018830559509,0.948570607774124,0.999606199905259,"down","AFG3L2","10939","18:12328944-12377314",15.215944,20.765978,18.380123,14.544435,21.577644,16.603607,11.033095,11.972253
"2514","ENSG00000141429",39.4633573665518,0.366184602344227,0.442353350257792,0.827810170604166,0.407778013885353,0.999606199905259,"up","GALNT1","2589","18:35581117-35711834",36.021683,38.160183,46.26162,24.030359,54.630798,64.045273,20.365513,36.578045
"2515","ENSG00000141452",18.4130481341311,0.496220608762003,0.51630489678475,0.961099946663649,0.336501916517253,0.999606199905259,"up","RMC1","29919","18:23503470-23531807",10.894629,10.644953,25.50773,15.136872,15.849456,24.053276,22.624653,17.604036
"2516","ENSG00000141458",13.711734509103,-0.168901623570009,0.633817476439985,-0.266483064680849,0.789867200441695,0.999606199905259,"down","NPC1","4864","18:23502188-23586506",6.715849,10.042095,22.366119,21.59807,7.846718,11.132189,7.563087,21.410032
"2517","ENSG00000141480",16.0608767144918,0.0257037306687335,0.545768647387196,0.0470963856054889,0.962436408011998,0.999606199905259,"up","ARRB2","409","17:4710596-4721499",12.699919,12.72511,12.687046,30.202654,20.429287,7.195434,20.140528,13.637581
"2518","ENSG00000141504",9.647924438808,0.16710461020054,0.629797342568589,0.265330764209029,0.79075466712956,0.999606199905259,"up","SAT2","112483","17:7626234-7627876",6.628982,10.871605,11.734208,8.25667,4.667398,6.225453,11.755854,13.945551
"2519","ENSG00000141506",10.8340299348346,-0.0737214237238072,0.73227174045482,-0.100674953915357,0.919808494217639,0.999606199905259,"down","PIK3R5","23533","17:8878911-8965712",8.805629,5.230697,5.820995,28.57947,9.520534,4.325136,14.087291,10.96496
"2520","ENSG00000141522",61.28248863081,1.10632019973334,0.743041322102066,1.48890804161949,0.136511585682128,0.999606199905259,"up","ARHGDIA","396","17:81867721-81871378",48.918911,24.567791,51.139584,35.422108,30.693306,25.874943,186.965271,47.057701
"2521","ENSG00000141524",25.6027889125555,-0.319771094412498,0.756186479086852,-0.422873329867844,0.672387682338508,0.999606199905259,"down","TMC6","11322","17:78107398-78133167",21.196033,12.411388,7.473165,88.585968,19.604126,13.968655,17.852482,32.813679
"2522","ENSG00000141543",21.0300329308548,0.420476297675269,0.516060802031058,0.81478053752659,0.415197943317355,0.999606199905259,"up","EIF4A3","9775","17:80134369-80147151",22.475389,13.845565,20.747446,18.022905,23.787991,18.064968,35.542591,11.561986
"2523","ENSG00000141551",26.223611001426,0.628839595424607,0.661063464848828,0.951254499548558,0.341475198528647,0.999606199905259,"up","CSNK1D","1453","17:82239023-82273731",20.213839,13.145406,30.113508,21.99559,10.457013,26.16173,57.821098,19.683104
"2524","ENSG00000141552",17.4238845467717,-0.64005951731493,0.673645656661979,-0.950142721154808,0.342039738329392,0.999606199905259,"down","ANAPC11","51529","17:81887914-81911400",29.066998,36.393486,18.898481,6.36744,25.851667,13.825918,4.24226,11.342094
"2525","ENSG00000141556",29.1623148983024,0.624868411530048,1.02046106905602,0.612339294930753,0.540313296436265,0.999606199905259,"up","TBCD","6904","17:82752065-82945914",13.080162,16.010788,4.5097,70.627968,3.806399,4.693182,37.168617,75.925385
"2526","ENSG00000141562",14.9598979424174,0.00284791303694188,0.499508567753648,0.00570142980679851,0.995450941828177,0.999606199905259,"up","NARF","26502","17:82422702-82490537",19.301893,14.098019,13.971789,15.851438,10.832991,15.311863,21.477961,8.69574
"2527","ENSG00000141564",17.3530881586346,0.477472168303908,0.812204420316655,0.587871915444335,0.556618268545271,0.999606199905259,"up","RPTOR","57521","17:80544819-80966371",15.370862,6.592575,6.186625,35.841228,8.257785,13.230497,42.750156,7.997513
"2528","ENSG00000141568",19.1669666520439,-0.299963128806248,0.546947091358455,-0.548431710389442,0.583395507753363,0.999606199905259,"down","FOXK2","3607","17:82497040-82648594",16.3218,15.085755,34.886795,21.443842,13.716564,15.473787,24.365389,11.148854
"2529","ENSG00000141580",27.6609750834001,0.963691169332267,0.513912149325055,1.87520604562069,0.0607643827837989,0.999606199905259,"up","WDR45B","56270","17:82583303-82648553",27.989264,22.048746,17.408247,12.465649,26.061857,67.360565,21.006929,28.588829
"2530","ENSG00000141582",87.3741990306757,0.427450657504905,0.505681766185185,0.845295769174261,0.397945722671917,0.999606199905259,"up","CBX4","8535","17:79833156-79839440",92.701813,45.670506,110.346077,54.776291,110.858475,143.304169,96.722305,41.440308
